source_id,RA,DEC,Type,Period,A1,A1_error,A2,A2_error,A3,A3_error,Phi21,Phi21_error,Phi31,Phi31_error,Fe_H,Fe_H_error,E_BV,E_BV_error,Distance_modulus,Distance_modulus_error,NA
4052447604008002688,274.06559449496626,-27.162176004972213,RRab,0.4592902551779251,0.19285445,0.0019236474,0.07957476,0.0028910427,0.027246969,0.0029938393,4.4508066,0.022530314,2.9825413,0.056916445,-0.1154720942374848,0.4294514071808611,0.4482,0.0297,13.157135986386496,0.580873418330106,
4052156096050208768,274.6214708579248,-28.071659170282576,RRab,0.4054091824583598,0.16506194,0.01029429,0.04617596,0.012290843,0.03549935,0.0070573715,4.106912,0.18546481,1.9020425,0.31541613,-0.8321010126438967,0.4742194970663068,0.4135,0.0269,15.095488283540291,0.6683123712768763,
4052730698203088768,275.7574125772602,-26.69635185554467,RRab,0.4051005011584361,0.289573,0.0056096935,0.096661255,0.0073400666,0.021294806,0.004438549,4.251455,0.055348586,2.6606905,0.4027846,-0.1172587114293207,0.5565235392090745,0.3642,0.0117,13.44446123920021,0.5858485006124655,
4059928651051561472,261.29430296329895,-28.0940352061676,RRab,0.436610516236716,0.21640319,0.007946451,0.092031814,0.0068472056,0.04354619,0.0059447573,4.1092796,0.06826529,2.1603873,0.2035467,-0.7624243031137737,0.4350026987356951,1.2867,0.0303,14.186723604871858,0.6414311234041072,
4061617187328993408,262.6275562857259,-26.78089207428673,RRab,0.407250184723531,0.28972098,0.012486183,0.09164047,0.009938744,0.032402553,0.009536703,3.9837961,0.07027805,1.982015,0.15295367,-0.7671444252155971,0.3988897387914175,1.9295,0.029,13.107152439060368,0.646074260652383,
4058385967509714176,262.84350802230125,-30.803562659606342,RRab,0.413096812117765,0.25342447,0.017152138,0.11051392,0.012144614,0.055869427,0.016844211,4.503317,0.13955614,2.5890503,0.34021977,-0.2289800252535959,0.505128242438495,4.64,0.4186,5.956400407071008,1.2145990404054243,
4061154434689766272,262.95756078567064,-28.0619847406226,RRab,0.4012776327923029,0.24908392,0.01339226,0.10429126,0.015784198,0.044121373,0.015894454,4.3752832,0.12365654,3.0288033,0.27037692,0.2499842400027186,0.4959742709825848,1.6278,0.0772,13.76142661279924,0.6094067681815992,
4116623731211336448,264.1533942253404,-23.205790617092724,RRab,0.3929612245005613,0.25935334,0.0028321052,0.09778904,0.002764289,0.026470518,0.0026278512,4.160593,0.033195183,2.025344,0.1364694,-0.6471114359781153,0.3820343991232317,1.1654,0.0385,12.162637802073872,0.6292948237000918,
4060484209318658560,264.68556450567263,-27.76661642123633,RRab,0.370677078310378,0.25893587,0.026316876,0.10931106,0.026505856,0.08762465,0.03675274,3.9429665,0.32384643,2.3131332,0.28595057,-0.2529125766225982,0.450591645293956,1.4404,0.0258,14.549775121454326,0.5842581453981118,
4054091790443328128,265.0283994174865,-33.2720775495751,RRab,0.3559212019666701,0.29380605,0.038387798,0.18457346,0.03605256,0.12857136,0.036585122,3.9238517,0.17218485,1.6581458,0.49823025,-0.7867056189150191,0.593037739328025,2.662,0.0413,11.889237573296205,0.6938409499014523,
4040943173292732416,265.2624777177533,-36.54160710680869,RRab,0.4252143431922791,0.20095953,0.0050071734,0.086330876,0.005933047,0.054737054,0.00537067,4.5582075,0.088252604,3.0226617,0.1473478,0.1113623932828514,0.4494543014088726,1.4537,0.0395,14.1495313298808,0.5659204554158458,
4068214742522919168,265.3238498144577,-24.59357089037439,RRab,0.4353239070170986,0.21623254,0.009231263,0.10498618,0.011844124,0.04683819,0.011219872,4.3868847,0.096178934,2.5649216,0.25768188,-0.375021379944897,0.4548715948096482,1.1257,0.0312,14.98445578638457,0.6102699859982675,
4060659929366055168,265.38775667091306,-27.783436153200743,RRab,0.4465727272032082,0.062239844,0.0018537265,0.03293479,0.0022211387,0.02382341,0.0027354278,3.931488,0.10420007,1.8129653,0.13598101,-1.1442912539778058,0.37936332398199,1.9556,0.111,12.091063951113783,0.7916066699679031,
5962405649113750144,265.4044507034892,-37.10935391689888,RRab,0.4801993976172873,0.15558197,0.012153047,0.0685575,0.008431273,0.027964571,0.0074724266,4.62181,0.15357839,3.2183795,0.35466886,-0.0098299267759446,0.5477644288164606,1.2147,0.0446,14.517817179497266,0.5818387567683043,
4067947801664814720,265.47313449525285,-25.50601349896465,RRab,0.486435365887619,0.13844284,0.014051157,0.051816154,0.010045264,0.025365556,0.023101076,4.7046275,0.16613273,3.4758952,0.37638435,0.1976252073237147,0.5860795352428843,1.6187,0.0274,14.621978741949356,0.6065192736609939,
4116496565805943040,265.48182518335483,-23.10768470812859,RRab,0.3941862764071543,0.2920835,0.007989603,0.12291288,0.009471366,0.062250365,0.011522475,3.963009,0.080588065,2.2621758,0.22495566,-0.4312885820597064,0.4253532767485077,0.9836,0.0452,15.674118202976718,0.6137405113342896,
4040940325761256704,265.4875943137572,-36.38321886759266,RRab,0.4243454267831832,0.21172184,0.0063926517,0.051970735,0.0069979937,0.026929548,0.005404979,4.5265055,0.15310991,1.7330747,0.3836621,-1.0960269006466667,0.5211258671489004,1.3349,0.0161,14.371374132181067,0.7369867108138997,
4041351268249603968,265.5154235540035,-35.11485143215416,RRab,0.4387319885017777,0.19063006,0.011110433,0.09506722,0.009264557,0.045218382,0.010626251,4.5844684,0.15816806,2.9937568,0.27996415,0.0091688558151338,0.4803726943622873,1.2852,0.0926,14.390190520371762,0.6182021269986222,
4053835295005653760,265.7100581917901,-33.627590748671366,RRab,0.4791090523632339,0.13561155,0.007771474,0.04900117,0.007883958,0.021558406,0.005944039,4.691346,0.19455142,3.7686753,0.35987833,0.5134995413840518,0.5647693470789774,2.0599,0.0339,12.859734728412466,0.6031723647228195,
5961503087470820352,265.8257879560432,-38.45369790416501,RRab,0.4815349321025345,0.17100692,0.0072144573,0.05931315,0.0055467887,0.02395916,0.005351616,4.4280124,0.13217849,2.6257787,0.31473616,-0.5742868951690666,0.5027862764914062,0.9693,0.0239,14.500082530647338,0.6321796116583305,
4061010604884154624,265.89382946208525,-26.75298505571612,RRab,0.3326445244685361,0.25770518,0.00873817,0.119202055,0.007972737,0.05243462,0.00982123,4.2937202,0.06450896,2.312932,0.1349265,-0.0420210308003753,0.3949535697345871,2.3977,0.0319,9.265986688624103,0.5846003314850173,
4055509640753360384,267.06371282139867,-32.552196423216564,RRab,0.440149615650886,0.13739738,0.03393058,0.102159314,0.019776948,0.08642363,0.032640558,3.66438,0.5628484,1.5100349,0.6840439,-1.3933975608624172,0.7411548454962289,2.9415,0.0979,11.228304317041475,0.9088425796757974,
4068574557738949248,267.2346819037685,-23.515186708808297,RRab,0.4378349878494043,0.19684665,0.0048411926,0.06309375,0.005916716,0.03324306,0.0064641335,4.635649,0.072929576,3.0085096,0.29428017,0.0280148414358062,0.4971342294278023,1.6033,0.0525,13.161351044397971,0.5835836847479505,
4070442898445669120,267.8635194766468,-22.150785984235707,RRab,0.4640329634387773,0.16312815,0.0047756685,0.0709792,0.0051330496,0.038825944,0.004973423,4.5162673,0.111525685,2.9544694,0.22372563,-0.1681817110852143,0.4677217517667236,1.3703,0.0481,13.32017407910386,0.594598956090655,
4067708314269232256,267.87962323850576,-24.368448681955325,RRab,0.3965186879966288,0.23894234,0.020651955,0.12145489,0.020392647,0.060176343,0.02108667,4.0241547,0.20004342,2.5070431,0.3884251,-0.21405820438129,0.5239208446444384,4.5819,0.2639,5.656533897226762,0.909613935915052,
4068613452836484608,267.8915388574912,-23.43411262889776,RRab,0.4470853090936978,0.17647249,0.004531439,0.07418319,0.0047590635,0.03423344,0.0047306824,4.5573354,0.046679847,3.1200652,0.1390676,0.0815378225299771,0.4380154243816283,2.0169,0.0971,11.793069009691608,0.6113713534523533,
4070167268940005760,269.0291143975019,-22.81288976839544,RRab,0.435734290470454,0.17407644,0.038421873,0.06909264,0.035348225,0.059870664,0.041991938,4.2519355,0.399597,1.6375254,0.61999184,-1.24905143611102,0.6756026479649372,4.4502,0.388,8.493692202111085,1.3079275148461835,
4037241809233964672,269.9192156236719,-37.23689444231918,RRab,0.4568661163072578,0.16058654,0.0026800432,0.05792245,0.0026815652,0.017786236,0.0023378571,4.3882084,0.042381253,2.8565729,0.13317274,-0.2204284195052807,0.4410983730079542,0.3477,0.0345,14.771662757461478,0.5928543830264699,
4045712889070146432,273.2329474541316,-32.996909888042346,RRab,0.4260435375040539,0.2373215,0.0052471627,0.079358704,0.0034261611,0.026908759,0.003338089,4.392538,0.062787436,2.1962922,0.120252706,-0.6700269651474992,0.3735328866290774,0.3144,0.0144,14.4947511502413,0.6221784884050443,
4049410099995714816,274.0991753506065,-30.544188595797145,RRab,0.5011794478220424,0.12690349,0.0037666312,0.0345283,0.0030836551,0.019927038,0.0048868796,4.5423584,0.14972286,3.1458712,0.2422027,-0.1944270074123352,0.5124481335930257,0.2655,0.0068,14.737701562075454,0.5840301921763863,
4090449444582150528,274.4834505183748,-22.72089074023755,RRab,0.4335792648390127,0.25312117,0.007187108,0.08304634,0.005759143,0.036017396,0.0067847623,4.1117954,0.06355631,2.0176442,0.24568832,-0.8797793718565209,0.4343954245249836,1.1179,0.0485,14.592609824119828,0.6675377223396463,
4049515279591143040,274.5363767094293,-30.17467223746508,RRab,0.4152635313774311,0.18988952,0.0058573266,0.081243046,0.011479243,0.04204861,0.015187564,4.321363,0.10248635,2.7594752,0.20943299,-0.0808059111447428,0.453626537877198,0.271,0.0025,14.366446655120528,0.5696199612289283,
4068239515901143424,264.97656711427123,-24.65918932113344,RRab,0.3970632497330756,0.20739153,0.012523068,0.08527186,0.011050037,0.078340486,0.008352326,4.317452,0.21245526,3.116146,0.20847525,0.3554762039814304,0.4664404254332013,1.3333,0.0513,15.572934862885202,0.597392225573954,
4053834195493302144,265.76404423415653,-33.67599728024732,RRab,0.4664868700355141,0.174344,0.006602342,0.060572125,0.011093025,0.044879634,0.011315282,4.5700617,0.26645654,3.1178372,0.21935482,-0.028235160697103,0.4857755078479487,2.047,0.0437,13.905727844995187,0.5852121293328981,
4070627620747280384,268.2137754911341,-21.509385495589232,RRab,0.3762714644186886,0.31329793,0.028680261,0.14640881,0.017882975,0.060769174,0.024024356,3.968835,0.14747246,2.3636007,0.4563206,-0.2365219695237218,0.5809254737117909,1.5092,0.0314,14.017149951466642,0.6107713252287282,
4126391959941481344,254.64403701188732,-21.18567856865713,RRab,0.459863492967615,0.18407781,0.037284188,0.057627574,0.026510691,0.04752655,0.049791005,4.4782505,0.46238518,2.3101354,0.6101545,-0.750715109970263,0.6935434434758214,0.2933,0.0063,17.518677430791673,0.6964898013622092,
4113122954864169600,255.59659541317924,-24.36646371412544,RRab,0.4613663010331255,0.15788516,0.005589118,0.06879873,0.0060243052,0.030058116,0.007204821,4.3335414,0.10407515,2.6469018,0.22121234,-0.4424952787338462,0.4648268637286978,0.2604,0.0067,10.136419278045476,0.6047119223763311,
5978409487601964288,255.8242678226543,-33.8316195340392,RRab,0.3858207529443156,0.2677947,0.0036694405,0.13220504,0.003664975,0.06884784,0.0035766924,4.3014174,0.028255086,2.4673698,0.045935396,-0.1919775668409514,0.3911817435418359,0.5926,0.0087,14.799439118715464,0.5596511591491312,
4111807251733571968,255.906562370584,-26.91801304079417,RRab,0.3717221607740048,0.28706673,0.008060182,0.12868993,0.007170811,0.063279115,0.007840717,4.2092795,0.065666996,2.267159,0.1531787,-0.3019285322957267,0.4062554757252037,0.2552,0.0096,14.314052789042805,0.5864397402181162,
5978423987417346304,256.3174269438402,-33.76260892516281,RRab,0.4150714803884934,0.22676016,0.0034857553,0.106184736,0.0040868497,0.060010787,0.0032841088,4.408823,0.04100192,2.6900895,0.0686334,-0.1449625861561386,0.3981113214384819,0.7397,0.057,14.75360232412372,0.5767489839991881,
5978246485000680064,256.63627045820976,-33.5928637789171,RRab,0.3874492484150261,0.2783402,0.004673857,0.113496944,0.003596246,0.053436805,0.003471459,4.0563517,0.038281593,1.8763945,0.10449042,-0.7565324987033947,0.3780490256978759,0.7914,0.0661,13.92694369963695,0.6557252720343223,
4111970456193595136,256.93620106190514,-26.016748492151933,RRab,0.3498717940580025,0.32076225,0.011389132,0.17895995,0.008723218,0.10265582,0.010314941,3.9694989,0.09263693,1.9122312,0.11812216,-0.5142911290219142,0.3826902613676622,0.4315,0.0136,15.425608516126138,0.6017684554288631,
6028759694053731200,257.0384671774602,-30.37251770163289,RRab,0.3907480323872579,0.300615,0.020091511,0.10509865,0.012004506,0.045900546,0.014718051,4.024581,0.17565821,2.7073834,0.38278803,0.0062888162507183,0.5505493658331605,0.8011,0.0299,15.0028645314498,0.5840125064873671,
6029058422019072896,257.30624328889513,-29.826674389907904,RRab,0.4157341644896783,0.20344275,0.0016624241,0.069218904,0.002102121,0.027406385,0.0017485888,4.43929,0.03257458,2.5675483,0.093636505,-0.263829210917715,0.4047622170196616,0.6705,0.0102,14.62325217905696,0.5792815469278189,
5959702534104606464,259.45363238040426,-41.94374930041634,RRab,0.4199261965978659,0.21900868,0.013382645,0.112735264,0.014960654,0.074548334,0.01589714,4.4703956,0.11834011,2.5303845,0.2577204,-0.322028961118156,0.4734179848184657,1.8283,0.0716,14.696961309113082,0.639437768639058,
4109164506836370944,259.911191648366,-25.857046708465123,RRab,0.429593189696744,0.16916355,0.0052518817,0.065384455,0.0063660596,0.026237298,0.005139482,4.4724135,0.084119424,2.8838174,0.14811128,-0.0434538468169293,0.4338302483881149,0.8654,0.0337,14.17844767710874,0.5716498747807113,
4058949432918167680,259.9415983030902,-30.806456965607943,RRab,0.4134975759335867,0.2135775,0.060308147,0.1086395,0.07136212,0.07747013,0.09140918,3.774308,0.6429462,1.9269054,0.7818645,-0.8536204704314062,0.8393184872171496,1.3593,0.0243,14.102165931720796,0.7612388294682583,
4108355060123132288,259.97182940164464,-26.52814502982319,RRab,0.4160336337557882,0.24596378,0.012352767,0.11095527,0.026186444,0.044016603,0.02617842,4.380985,0.10589109,2.3822582,0.22092688,-0.4396639593446249,0.4518411591704521,0.9748,0.0364,14.364909108616494,0.6071570186780135,
4107865944925469952,260.0432212004174,-28.33107347028249,RRab,0.4562994416791825,0.1680417,0.0026245213,0.05523611,0.0031375831,0.02027696,0.0027269071,4.550075,0.054141097,3.0465987,0.1604112,-0.0386591233194629,0.4570237469198638,1.135,0.0363,14.150689554529448,0.5858391714352604,
4108400719899343488,260.2194911778843,-26.19488058949004,RRab,0.3864082400619116,0.289358,0.0137694,0.13613632,0.016492525,0.06263416,0.012373805,3.9285343,0.16879216,1.8518417,0.393997,-0.7738345343436094,0.5101976698402272,0.9948,0.0169,14.36471386961621,0.6702724423277236,
4108106295643468160,261.0090071182998,-26.92327217843168,RRab,0.3734864160167891,0.32118082,0.03224949,0.110242255,0.025227169,0.107373536,0.04545546,3.8667161,0.41051048,1.7674043,0.2868943,-0.7814895668931797,0.4423792655666703,1.5357,0.0295,14.976349878730092,0.6661858410359447,
4118076770241570432,263.976026034848,-21.33284821196381,RRab,0.4554241276680775,0.15145192,0.0018546182,0.031746406,0.0028387792,0.014855525,0.002123466,4.730756,0.08408832,3.1164515,0.27180493,0.0318605014421701,0.5130076923904521,0.6883,0.0106,13.828058259596194,0.5841676569112947,
5962264907300498560,264.704473757971,-37.87013510996402,RRab,0.3825899862530614,0.2263164,0.014899186,0.11251755,0.013437206,0.06833251,0.016057147,4.2760315,0.15640329,2.5296462,0.27628493,-0.1155069957044906,0.4456255474381603,1.4919,0.0109,13.51185955879726,0.5812979965622092,
4119764554928308608,265.4413182000831,-20.087297998195268,RRab,0.3954051746641387,0.27081543,0.002519192,0.13560481,0.002770097,0.07172255,0.0031273847,4.3753176,0.017691873,2.493365,0.03303709,-0.2207356193859698,0.3991933698900051,0.9548,0.0238,12.948362173428071,0.5689805732084776,
4119859383401389056,267.00041584308804,-19.42504574322772,RRab,0.4115472781111136,0.21790543,0.0031465236,0.10523361,0.002576568,0.06105357,0.002632269,4.4257097,0.042536423,2.710505,0.06710342,-0.1062126935166801,0.4163124914615353,0.9591,0.0176,14.004668954184671,0.569321964126837,
4147932423522040960,267.4913529790886,-16.04691106981441,RRab,0.4287019537203896,0.17121473,0.0087308,0.054124467,0.007571227,0.039420225,0.0076058293,4.3605146,0.13776945,2.9470344,0.25357205,0.0209164928518378,0.482839537617217,0.667,0.0278,14.606349382001484,0.583813748182709,
5957976777592101504,267.7728673474335,-39.6890412434515,RRab,0.4196718080128587,0.22638042,0.011794671,0.111121245,0.007395531,0.059221916,0.010208443,4.3562407,0.10627139,2.4116862,0.17253241,-0.4321935064713654,0.4307545126376341,0.3732,0.0172,15.36754698181198,0.5974218412333996,
4143841901033347456,270.064785224852,-17.47731731436626,RRab,0.4147487200181043,0.15189359,0.006498975,0.06582171,0.006366099,0.027025161,0.0049037295,4.4939137,0.12901181,3.4978848,0.31985912,0.616156315899521,0.5396761850380656,1.266,0.0475,13.440594231548136,0.6131341836655957,
4150319669419757184,270.59108140135635,-13.06011418322607,RRab,0.4770256649867757,0.12477337,0.010285242,0.053325664,0.0061860494,0.019012243,0.0071337423,4.3716464,0.1495125,3.1058803,0.5104888,-0.0979649586766048,0.6385723993454967,1.4636,0.0172,13.365208588429448,0.6184173039611318,
4150979586882191360,270.9547577488566,-11.80991518176069,RRab,0.4182017633696116,0.16834797,0.0037990245,0.07062081,0.005529642,0.030412955,0.005079808,4.4588747,0.08568853,2.8482518,0.18270023,-0.0136630947013446,0.4494364504063588,1.073,0.019,10.234633666516377,0.5780845855714575,
4150847503719621760,271.643657764334,-12.139115065280404,RRab,0.4092388057431999,0.17650141,0.012731455,0.088456236,0.018488994,0.061300404,0.015958862,3.8815622,0.25211847,1.8647279,0.34675887,-0.8884311458747592,0.4956340042368405,1.0496,0.051,15.060845120844933,0.7036494350757273,
4145692688293248512,272.55969252388064,-16.012273122936286,RRab,0.401978007301519,0.27453434,0.009519213,0.13020281,0.012055743,0.06503587,0.010383231,4.289765,0.09560222,2.5379717,0.22701304,-0.2152845425234305,0.4356148188767871,3.0429,0.2602,3.798188271906561,0.8827131063186255,
4154379856625419904,274.4827553844872,-10.81364181555967,RRab,0.4478259966077377,0.20867288,0.009966712,0.07054891,0.007033645,0.055512734,0.013822852,4.482959,0.14432374,3.0168118,0.1495775,-0.0196311891729442,0.4581508488207711,1.4281,0.0338,13.788127132968423,0.5694890140915315,
4090855709822153984,274.65772909415045,-21.51304965989675,RRab,0.4563312582234068,0.1350702,0.0025689644,0.043350723,0.002267945,0.011531211,0.007105106,4.4785523,0.18734007,3.392218,0.21946485,0.2860464368600924,0.4849396190389874,1.476,0.0842,13.217089997679174,0.6177456175602145,
